No.,Nomor,Tanggal,Jenis Barang,Jml Barang,Satuan,Jns Pengguna,Nama Pengguna,Jns Identitas,No Identitas,Alamat
136,000724,28 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","780,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
137,000724,28 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","780,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
138,000723,28 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","1.636,80",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
139,000723,28 Jan 2020,"Newport Blue @650 ml, kadar 20%","780,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
140,000723,28 Jan 2020,"Topi Miring Piala Mas @250 ml, kadar 19.7%","180,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
141,000723,28 Jan 2020,"TOPI MIRING PIALA MAS @500 ml, kadar 19.7%","300,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
142,000723,28 Jan 2020,"TOPI MIRING PIALA MAS @500 ml, kadar 19.7%","300,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
143,000715,27 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","78,00",liter,Pengusaha TPE,NOVEN,KTP,000000000000000,PALANGKA RAYA
144,000715,27 Jan 2020,"Topi Miring Piala Mas @250 ml, kadar 19.7%","30,00",liter,Pengusaha TPE,NOVEN,KTP,000000000000000,PALANGKA RAYA
145,000715,27 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","60,00",liter,Pengusaha TPE,NOVEN,KTP,000000000000000,PALANGKA RAYA
146,000715,27 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","74,40",liter,Pengusaha TPE,NOVEN,KTP,000000000000000,PALANGKA RAYA
147,000715,27 Jan 2020,"Asoka @250 ml, kadar 14.7%","30,00",liter,Pengusaha TPE,NOVEN,KTP,000000000000000,PALANGKA RAYA
148,000715,27 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","78,00",liter,Pengusaha TPE,NOVEN,KTP,000000000000000,PALANGKA RAYA
149,000715,27 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","60,00",liter,Pengusaha TPE,NOVEN,KTP,000000000000000,PALANGKA RAYA
150,000714,27 Jan 2020,"DRUM @250 ml, kadar 43%","3,00",liter,Pengusaha TPE,SAYU BATUAH,KTP,000000000000000,PALANGKA RAYA
151,000714,27 Jan 2020,"GUINNESS @500 ml, kadar 4.9%","24,00",liter,Pengusaha TPE,SAYU BATUAH,KTP,000000000000000,PALANGKA RAYA
152,000714,27 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","39,00",liter,Pengusaha TPE,SAYU BATUAH,KTP,000000000000000,PALANGKA RAYA
153,000711,27 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","468,00",liter,Pengusaha TPE,RIA/SMILE,KTP,000000000000000,PALANGKA RAYA
154,000711,27 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","74,40",liter,Pengusaha TPE,RIA/SMILE,KTP,000000000000000,PALANGKA RAYA
155,000710,27 Jan 2020,"MIXMAX EXOTIC BLUE @275 ml, kadar 4.8%","6,60",liter,Pengusaha TPE,BAGONG TOKO,KTP,000000000000000,PALANGKA RAYA
156,000710,27 Jan 2020,"Topi Miring Piala Mas @250 ml, kadar 19.7%","12,00",liter,Pengusaha TPE,BAGONG TOKO,KTP,000000000000000,PALANGKA RAYA
157,000710,27 Jan 2020,"DRUM @350 ml, kadar 43%","4,20",liter,Pengusaha TPE,BAGONG TOKO,KTP,000000000000000,PALANGKA RAYA
158,000710,27 Jan 2020,"MIXMAX CRANBERRY @275 ml, kadar 4.8%","6,60",liter,Pengusaha TPE,BAGONG TOKO,KTP,000000000000000,PALANGKA RAYA
159,000710,27 Jan 2020,"ICELAND @500 ml, kadar 40%","6,00",liter,Pengusaha TPE,BAGONG TOKO,KTP,000000000000000,PALANGKA RAYA
160,000708,27 Jan 2020,"GILBEY'S DISTILLER'S BLEND-WHISKY @700 ml, kadar 43%","8,40",liter,Pengusaha TPE,JAYA TOKO,KTP,000000000000000,PALANGKA RAYA
161,000708,27 Jan 2020,"GILBEY'S DISTILLER'S BLEND-WHISKY @350 ml, kadar 43%","33,60",liter,Pengusaha TPE,JAYA TOKO,KTP,000000000000000,PALANGKA RAYA
162,000708,27 Jan 2020,"GILBEY'S BERAROMA GIN @350 ml, kadar 45%","42,00",liter,Pengusaha TPE,JAYA TOKO,KTP,000000000000000,PALANGKA RAYA
163,000705,27 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","546,00",liter,Pengusaha TPE,GEMINI,KTP,000000000000000,PALANGKARAYA
164,000705,27 Jan 2020,"DRUM @700 ml, kadar 43%","8,40",liter,Pengusaha TPE,GEMINI,KTP,000000000000000,PALANGKARAYA
165,000705,27 Jan 2020,"DRUM @350 ml, kadar 43%","37,80",liter,Pengusaha TPE,GEMINI,KTP,000000000000000,PALANGKARAYA
166,000705,27 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","520,80",liter,Pengusaha TPE,GEMINI,KTP,000000000000000,PALANGKARAYA
167,000703,27 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","78,00",liter,Pengusaha TPE,USAHA JARI,KTP,000000000000000,PALANGKA RAYA
168,000703,27 Jan 2020,"GUINNESS @500 ml, kadar 4.9%","120,00",liter,Pengusaha TPE,USAHA JARI,KTP,000000000000000,PALANGKA RAYA
169,000702,27 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","780,00",liter,Pengusaha TPE,MELINA,KTP,000000000000000,PALANGKARAYA
170,000702,27 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","744,00",liter,Pengusaha TPE,MELINA,KTP,000000000000000,PALANGKARAYA
171,000690,27 Jan 2020,"Asoka @250 ml, kadar 14.7%","300,00",liter,Pengusaha TPE,ROSINA,KTP,000000000000000,PALANGKARAYA
172,000689,27 Jan 2020,"DRUM @350 ml, kadar 43%","21,00",liter,Pengusaha TPE,HARIS,KTP,null,PALANGKARAYA
173,000689,27 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","78,00",liter,Pengusaha TPE,HARIS,KTP,null,PALANGKARAYA
174,000689,27 Jan 2020,"GILBEY'S DISTILLER'S BLEND-WHISKY @700 ml, kadar 43%","8,40",liter,Pengusaha TPE,HARIS,KTP,null,PALANGKARAYA
175,000686,27 Jan 2020,"Newport Blue @650 ml, kadar 20%","156,00",liter,Pengusaha TPE,RIA/SMILE,KTP,000000000000000,PALANGKA RAYA
176,000686,27 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","390,00",liter,Pengusaha TPE,RIA/SMILE,KTP,000000000000000,PALANGKA RAYA
177,000686,27 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","12,00",liter,Pengusaha TPE,RIA/SMILE,KTP,000000000000000,PALANGKA RAYA
178,000686,27 Jan 2020,"DRUM @350 ml, kadar 43%","21,00",liter,Pengusaha TPE,RIA/SMILE,KTP,000000000000000,PALANGKA RAYA
179,000686,27 Jan 2020,"Topi Miring Piala Mas @250 ml, kadar 19.7%","6,00",liter,Pengusaha TPE,RIA/SMILE,KTP,000000000000000,PALANGKA RAYA
180,000686,27 Jan 2020,"DRUM @700 ml, kadar 43%","16,80",liter,Pengusaha TPE,RIA/SMILE,KTP,000000000000000,PALANGKA RAYA
181,000686,27 Jan 2020,"Newport @650 ml, kadar 20%","156,00",liter,Pengusaha TPE,RIA/SMILE,KTP,000000000000000,PALANGKA RAYA
182,000686,27 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","78,00",liter,Pengusaha TPE,RIA/SMILE,KTP,000000000000000,PALANGKA RAYA
183,000686,27 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","297,60",liter,Pengusaha TPE,RIA/SMILE,KTP,000000000000000,PALANGKA RAYA
184,000686,27 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","12,00",liter,Pengusaha TPE,RIA/SMILE,KTP,000000000000000,PALANGKA RAYA
185,000681,27 Jan 2020,"ICELAND @700 ml, kadar 43%","8,40",liter,Pengusaha TPE,TELAGA MAS,KTP,null,PALANGKARAYA
186,000681,27 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","37,20",liter,Pengusaha TPE,TELAGA MAS,KTP,null,PALANGKARAYA
187,000681,27 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","15,60",liter,Pengusaha TPE,TELAGA MAS,KTP,null,PALANGKARAYA
188,000681,27 Jan 2020,"Newport Blue @650 ml, kadar 20%","7,80",liter,Pengusaha TPE,TELAGA MAS,KTP,null,PALANGKARAYA
189,000681,27 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","23,40",liter,Pengusaha TPE,TELAGA MAS,KTP,null,PALANGKARAYA
190,000681,27 Jan 2020,"GILBEY'S BERAROMA GIN @700 ml, kadar 45%","1,40",liter,Pengusaha TPE,TELAGA MAS,KTP,null,PALANGKARAYA
191,000681,27 Jan 2020,"Guinness @620 ml, kadar 5%","7,44",liter,Pengusaha TPE,TELAGA MAS,KTP,null,PALANGKARAYA
192,000681,27 Jan 2020,"Asoka @250 ml, kadar 14.7%","6,00",liter,Pengusaha TPE,TELAGA MAS,KTP,null,PALANGKARAYA
193,000681,27 Jan 2020,"Prost @500 ml, kadar 4.8%","36,00",liter,Pengusaha TPE,TELAGA MAS,KTP,null,PALANGKARAYA
194,000681,27 Jan 2020,"DRUM @350 ml, kadar 43%","4,20",liter,Pengusaha TPE,TELAGA MAS,KTP,null,PALANGKARAYA
195,000681,27 Jan 2020,"Mixmax Anggur Merah @275 ml, kadar 4.8%","3,30",liter,Pengusaha TPE,TELAGA MAS,KTP,null,PALANGKARAYA
196,000681,27 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","24,00",liter,Pengusaha TPE,TELAGA MAS,KTP,null,PALANGKARAYA
197,000680,27 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","111,60",liter,Pengusaha TPE,TRY JAYA,KTP,null,JL.CILIK RIWUT KM.7
198,000680,27 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","78,00",liter,Pengusaha TPE,TRY JAYA,KTP,null,JL.CILIK RIWUT KM.7
199,000680,27 Jan 2020,"GUINNESS @500 ml, kadar 4.9%","24,00",liter,Pengusaha TPE,TRY JAYA,KTP,null,JL.CILIK RIWUT KM.7
200,000680,27 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","36,00",liter,Pengusaha TPE,TRY JAYA,KTP,null,JL.CILIK RIWUT KM.7
201,000680,27 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","117,00",liter,Pengusaha TPE,TRY JAYA,KTP,null,JL.CILIK RIWUT KM.7
202,000672,27 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","22,32",liter,Pengusaha TPE,SANJAYA,KTP,000000000000000,PALANGKA RAYA
203,000672,27 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","7,80",liter,Pengusaha TPE,SANJAYA,KTP,000000000000000,PALANGKA RAYA
204,000672,27 Jan 2020,"MIXMAX EXOTIC BLUE @275 ml, kadar 4.8%","3,30",liter,Pengusaha TPE,SANJAYA,KTP,000000000000000,PALANGKA RAYA
205,000672,27 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @350 ml, kadar 14.7%","8,40",liter,Pengusaha TPE,SANJAYA,KTP,000000000000000,PALANGKA RAYA
206,000672,27 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","15,60",liter,Pengusaha TPE,SANJAYA,KTP,000000000000000,PALANGKA RAYA
207,000671,27 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","156,00",liter,Pengusaha TPE,TITUS TOKO,KTP,000000000000000,PALANGKARAYA
208,000671,27 Jan 2020,"Newport @650 ml, kadar 20%","78,00",liter,Pengusaha TPE,TITUS TOKO,KTP,000000000000000,PALANGKARAYA
209,000671,27 Jan 2020,"Topi Miring Piala Mas @250 ml, kadar 19.7%","30,00",liter,Pengusaha TPE,TITUS TOKO,KTP,000000000000000,PALANGKARAYA
210,000671,27 Jan 2020,"Asoka @250 ml, kadar 14.7%","30,00",liter,Pengusaha TPE,TITUS TOKO,KTP,000000000000000,PALANGKARAYA
211,000671,27 Jan 2020,"DRUM @350 ml, kadar 43%","21,00",liter,Pengusaha TPE,TITUS TOKO,KTP,000000000000000,PALANGKARAYA
212,000669,27 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","66,96",liter,Pengusaha TPE,SURYA INDAH,KTP,000000000000000,PALANGKA RAYA
213,000667,27 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","1.860,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
214,000667,27 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","780,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
215,000667,27 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","780,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
216,000651,24 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","372,00",liter,Pengusaha TPE,LESTARI,KTP,000000000000000,PALANGKARAYA
217,000651,24 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","156,00",liter,Pengusaha TPE,LESTARI,KTP,000000000000000,PALANGKARAYA
218,000651,24 Jan 2020,"Newport @650 ml, kadar 20%","39,00",liter,Pengusaha TPE,LESTARI,KTP,000000000000000,PALANGKARAYA
219,000651,24 Jan 2020,"Newport Blue @650 ml, kadar 20%","39,00",liter,Pengusaha TPE,LESTARI,KTP,000000000000000,PALANGKARAYA
220,000651,24 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","390,00",liter,Pengusaha TPE,LESTARI,KTP,000000000000000,PALANGKARAYA
221,000651,24 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","120,00",liter,Pengusaha TPE,LESTARI,KTP,000000000000000,PALANGKARAYA
222,000651,24 Jan 2020,"MIXMAX COCKTAIL @275 ml, kadar 4.8%","16,50",liter,Pengusaha TPE,LESTARI,KTP,000000000000000,PALANGKARAYA
223,000651,24 Jan 2020,"GUINNESS @500 ml, kadar 4.9%","120,00",liter,Pengusaha TPE,LESTARI,KTP,000000000000000,PALANGKARAYA
224,000651,24 Jan 2020,"TOPI MIRING PIALA MAS @500 ml, kadar 19.7%","30,00",liter,Pengusaha TPE,LESTARI,KTP,000000000000000,PALANGKARAYA
225,000651,24 Jan 2020,"Asoka @250 ml, kadar 14.7%","30,00",liter,Pengusaha TPE,LESTARI,KTP,000000000000000,PALANGKARAYA
226,000651,24 Jan 2020,"DRUM @350 ml, kadar 43%","21,00",liter,Pengusaha TPE,LESTARI,KTP,000000000000000,PALANGKARAYA
227,000651,24 Jan 2020,"MIXMAX EXOTIC BLUE @275 ml, kadar 4.8%","16,50",liter,Pengusaha TPE,LESTARI,KTP,000000000000000,PALANGKARAYA
228,000651,24 Jan 2020,"MIXMAX BLUEBERRY @275 ml, kadar 4.8%","16,50",liter,Pengusaha TPE,LESTARI,KTP,000000000000000,PALANGKARAYA
229,000649,24 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","78,00",liter,Pengusaha TPE,TOKO 88,NPPBKC,0909421116,"JL. HAJI IKAP NO.81 RT003/RW001 KEL. LANGKAI, KEC. PAHANDUT, PALANGKA RAYA, KALIMANTAN TENGAH"
230,000649,24 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","156,00",liter,Pengusaha TPE,TOKO 88,NPPBKC,0909421116,"JL. HAJI IKAP NO.81 RT003/RW001 KEL. LANGKAI, KEC. PAHANDUT, PALANGKA RAYA, KALIMANTAN TENGAH"
231,000649,24 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","12,00",liter,Pengusaha TPE,TOKO 88,NPPBKC,0909421116,"JL. HAJI IKAP NO.81 RT003/RW001 KEL. LANGKAI, KEC. PAHANDUT, PALANGKA RAYA, KALIMANTAN TENGAH"
232,000649,24 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","12,00",liter,Pengusaha TPE,TOKO 88,NPPBKC,0909421116,"JL. HAJI IKAP NO.81 RT003/RW001 KEL. LANGKAI, KEC. PAHANDUT, PALANGKA RAYA, KALIMANTAN TENGAH"
233,000649,24 Jan 2020,"Guinness @620 ml, kadar 5%","37,20",liter,Pengusaha TPE,TOKO 88,NPPBKC,0909421116,"JL. HAJI IKAP NO.81 RT003/RW001 KEL. LANGKAI, KEC. PAHANDUT, PALANGKA RAYA, KALIMANTAN TENGAH"
234,000649,24 Jan 2020,"BLACK JACK @275 ml, kadar 4.8%","3,30",liter,Pengusaha TPE,TOKO 88,NPPBKC,0909421116,"JL. HAJI IKAP NO.81 RT003/RW001 KEL. LANGKAI, KEC. PAHANDUT, PALANGKA RAYA, KALIMANTAN TENGAH"
235,000649,24 Jan 2020,"GILBEY'S BERAROMA GIN @700 ml, kadar 45%","2,10",liter,Pengusaha TPE,TOKO 88,NPPBKC,0909421116,"JL. HAJI IKAP NO.81 RT003/RW001 KEL. LANGKAI, KEC. PAHANDUT, PALANGKA RAYA, KALIMANTAN TENGAH"
236,000649,24 Jan 2020,"Topi Miring Piala Mas @250 ml, kadar 19.7%","6,00",liter,Pengusaha TPE,TOKO 88,NPPBKC,0909421116,"JL. HAJI IKAP NO.81 RT003/RW001 KEL. LANGKAI, KEC. PAHANDUT, PALANGKA RAYA, KALIMANTAN TENGAH"
237,000649,24 Jan 2020,"TOPI MIRING PIALA MAS @500 ml, kadar 19.7%","6,00",liter,Pengusaha TPE,TOKO 88,NPPBKC,0909421116,"JL. HAJI IKAP NO.81 RT003/RW001 KEL. LANGKAI, KEC. PAHANDUT, PALANGKA RAYA, KALIMANTAN TENGAH"
238,000649,24 Jan 2020,"DRUM @700 ml, kadar 43%","8,40",liter,Pengusaha TPE,TOKO 88,NPPBKC,0909421116,"JL. HAJI IKAP NO.81 RT003/RW001 KEL. LANGKAI, KEC. PAHANDUT, PALANGKA RAYA, KALIMANTAN TENGAH"
239,000649,24 Jan 2020,"Prost @500 ml, kadar 4.8%","36,00",liter,Pengusaha TPE,TOKO 88,NPPBKC,0909421116,"JL. HAJI IKAP NO.81 RT003/RW001 KEL. LANGKAI, KEC. PAHANDUT, PALANGKA RAYA, KALIMANTAN TENGAH"
240,000648,24 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","744,00",liter,Pengusaha TPE,MENTARI TOKO,KTP,000000000000000,PALANGKA RAYA
241,000647,24 Jan 2020,"GUINNESS @500 ml, kadar 4.9%","36,00",liter,Pengusaha TPE,D'LANGIT ROOFTOP CAFE,KTP,null,JL.D.I PANJAITAN NO.1 (GEDUNG BATANG GARING LT.3A)
242,000645,24 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","1.560,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
243,000645,24 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","1.200,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
244,000645,24 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","744,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
245,000645,24 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","600,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
246,000644,24 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","78,00",liter,Pengusaha TPE,BAGONG TOKO,KTP,000000000000000,PALANGKA RAYA
247,000644,24 Jan 2020,"ANGGUR KOLESOM MEREK ORANG TUA @620 ml, kadar 14.7%","7,44",liter,Pengusaha TPE,BAGONG TOKO,KTP,000000000000000,PALANGKA RAYA
248,000644,24 Jan 2020,"BERAS KENCUR MEREK ORANG TUA @620 ml, kadar 14.7%","14,88",liter,Pengusaha TPE,BAGONG TOKO,KTP,000000000000000,PALANGKA RAYA
249,000643,24 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @350 ml, kadar 14.7%","8,40",liter,Pengusaha TPE,SAYU BATUAH,KTP,000000000000000,PALANGKA RAYA
250,000643,24 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","78,00",liter,Pengusaha TPE,SAYU BATUAH,KTP,000000000000000,PALANGKA RAYA
251,000643,24 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","74,40",liter,Pengusaha TPE,SAYU BATUAH,KTP,000000000000000,PALANGKA RAYA
252,000640,24 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","780,00",liter,Pengusaha TPE,BERTI,KTP,000000000000000,PALANGKARAYA
253,000640,24 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","372,00",liter,Pengusaha TPE,BERTI,KTP,000000000000000,PALANGKARAYA
254,000640,24 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","390,00",liter,Pengusaha TPE,BERTI,KTP,000000000000000,PALANGKARAYA
255,000639,24 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","390,00",liter,Pengusaha TPE,CV. INDU ROMI,KTP,null,PALANGKA RAYA
256,000639,24 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","372,00",liter,Pengusaha TPE,CV. INDU ROMI,KTP,null,PALANGKA RAYA
257,000639,24 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","390,00",liter,Pengusaha TPE,CV. INDU ROMI,KTP,null,PALANGKA RAYA
258,000637,24 Jan 2020,"GILBEY'S BERAROMA GIN @700 ml, kadar 45%","25,20",liter,Pengusaha TPE,BALINO,KTP,null,PALANGKARAYA
259,000637,24 Jan 2020,"GILBEY'S DISTILLER'S BLEND-WHISKY @700 ml, kadar 43%","25,20",liter,Pengusaha TPE,BALINO,KTP,null,PALANGKARAYA
260,000636,24 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","180,00",liter,Pengusaha TPE,HAITUAH,KTP,000000000000000,PALANGKA RAYA
261,000636,24 Jan 2020,"Topi Miring Piala Mas @250 ml, kadar 19.7%","60,00",liter,Pengusaha TPE,HAITUAH,KTP,000000000000000,PALANGKA RAYA
262,000636,24 Jan 2020,"ICELAND @500 ml, kadar 40%","60,00",liter,Pengusaha TPE,HAITUAH,KTP,000000000000000,PALANGKA RAYA
263,000636,24 Jan 2020,"DRUM @700 ml, kadar 43%","42,00",liter,Pengusaha TPE,HAITUAH,KTP,000000000000000,PALANGKA RAYA
264,000636,24 Jan 2020,"DRUM @350 ml, kadar 43%","63,00",liter,Pengusaha TPE,HAITUAH,KTP,000000000000000,PALANGKA RAYA
265,000636,24 Jan 2020,"TOPI MIRING PIALA MAS @500 ml, kadar 19.7%","60,00",liter,Pengusaha TPE,HAITUAH,KTP,000000000000000,PALANGKA RAYA
266,000625,24 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","156,00",liter,Pengusaha TPE,MINSENG,KTP,000000000000000,PALANGKA RAYA
267,000624,24 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","70,20",liter,Pengusaha TPE,SURYA INDAH,KTP,000000000000000,PALANGKA RAYA
268,000623,24 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","0,65",liter,Pengusaha TPE,SANJAYA,KTP,000000000000000,PALANGKA RAYA
269,000623,24 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","14,88",liter,Pengusaha TPE,SANJAYA,KTP,000000000000000,PALANGKA RAYA
270,000619,24 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","1.116,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
271,000619,24 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","390,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
272,000619,24 Jan 2020,"Asoka @250 ml, kadar 14.7%","600,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
273,000619,24 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","1.200,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
274,000619,24 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","600,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
275,000618,24 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","36,00",liter,Pengusaha TPE,BAGONG TOKO,KTP,000000000000000,PALANGKA RAYA
276,000617,23 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","39,00",liter,Pengusaha TPE,SAYU BATUAH,KTP,000000000000000,PALANGKA RAYA
277,000617,23 Jan 2020,"Asoka @250 ml, kadar 14.7%","12,00",liter,Pengusaha TPE,SAYU BATUAH,KTP,000000000000000,PALANGKA RAYA
278,000617,23 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","52,08",liter,Pengusaha TPE,SAYU BATUAH,KTP,000000000000000,PALANGKA RAYA
279,000617,23 Jan 2020,"Newport Blue @650 ml, kadar 20%","7,80",liter,Pengusaha TPE,SAYU BATUAH,KTP,000000000000000,PALANGKA RAYA
280,000617,23 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","62,40",liter,Pengusaha TPE,SAYU BATUAH,KTP,000000000000000,PALANGKA RAYA
281,000616,23 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","186,00",liter,Pengusaha TPE,NANDO,KTP,000000000000000,PALANGKA RAYA
